movie_id,title,runtime,rating_encoded,is_korean,genre,open_date,open_month,open_day_of_week,is_summer,is_winter,is_holiday_release,holiday_nearby_count,director_avg_audi,director_movie_count,lead_actor_avg_audi,lead_actor_movie_count,cast_max_star_power,distributor_avg_audi,distributor_movie_count,producer_avg_audi,producer_movie_count,same_week_releases,market_avg_audi_7d,trend_pre7_avg,trend_pre7_max,trend_growth_rate,relative_search_share,has_trend_data,total_audience,log_audience,hit_class
20112082,챔프,133.0,1.0,1.0,드라마,2011-09-07,9.0,2.0,0,0,0,1,0.0,0,3592303.6666666665,2,5410669.0,0.0,0,654686.0,1,1,347572.5714285714,0.0,0.0,0.0,0.0,0,530067,13.180760579185113,0
20112117,로맨틱 크라운,99.0,1.0,0.0,멜로/로맨스,2011-08-17,8.0,2.0,1,0,0,1,0.0,0,301735.375,2,375987.75,299565.70588235295,17,0.0,0,0,795378.1428571428,0.0,0.0,0.0,0.0,0,103051,11.542988994184613,0
20112121,내 여자친구의 결혼식,124.0,3.0,0.0,코미디,2011-08-25,8.0,3.0,1,0,0,0,0.0,0,2527596.0,0,2527596.0,443108.4736842105,19,0.0,0,4,579578.0,0.0,0.0,0.0,0.0,0,55326,10.921016314288448,0
20112132,샤크 나이트 3D,91.0,2.0,0.0,스릴러,2011-09-15,9.0,3.0,0,0,0,1,0.0,0,0.0,0,0.0,294869.4166666667,12,0.0,0,0,716393.1428571428,0.0,0.0,0.0,0.0,0,80837,11.300202430983903,0
20112134,배틀쉽,131.0,1.0,0.0,SF,2012-04-11,4.0,2.0,0,0,1,1,0.0,0,720324.0454545454,4,837754.0,353980.44,25,0.0,0,1,328736.4285714286,0.0,0.0,0.0,0.0,0,2238357,14.621253119314888,0
20112141,돈비 어프레이드 : 어둠 속의 속삭임,99.0,2.0,0.0,공포(호러),2011-08-25,8.0,3.0,1,0,0,0,0.0,0,105163.0,1,105163.0,315966.9090909091,11,0.0,0,4,579578.0,0.0,0.0,0.0,0.0,0,62797,11.047678504815401,0
20112173,리얼 스틸,127.0,1.0,0.0,액션,2011-10-12,10.0,2.0,0,0,0,0,0.0,0,0.0,0,0.0,917045.0666666667,30,0.0,0,1,313638.4285714286,0.0,0.0,0.0,0.0,0,3575557,15.089631805846501,1
20112175,컨테이젼,103.0,1.0,0.0,액션,2011-09-22,9.0,3.0,0,0,0,0,0.0,0,1212886.15,3,2212758.5,1071669.6842105263,38,0.0,0,1,271526.0,0.0,0.0,0.0,0.0,0,225716,12.327037281191988,0
20112207,미션임파서블:고스트프로토콜,132.0,2.0,0.0,액션,2011-12-15,12.0,3.0,0,1,0,0,0.0,0,630257.0,2,1130468.0,1210936.8,15,0.0,0,0,360032.5714285714,0.0,0.0,0.0,0.0,0,7500194,15.830439578168544,1
20112208,더 킥,105.0,1.0,1.0,액션,2011-11-03,11.0,3.0,0,0,0,0,0.0,0,36108.5,0,36108.5,388034.625,8,0.0,0,0,357997.4285714286,0.0,0.0,0.0,0.0,0,48036,10.779726826283932,0
20112209,언피니시드,113.0,2.0,0.0,드라마,2011-10-06,10.0,3.0,0,0,0,1,0.0,0,2154437.375,3,4046408.75,423719.35,20,0.0,0,4,522467.14285714284,0.0,0.0,0.0,0.0,0,58943,10.984343119614978,0
20112221,히트,102.0,2.0,1.0,드라마,2011-10-13,10.0,3.0,0,0,0,0,0.0,0,2126572.0833333335,2,3539008.75,577097.0833333334,24,0.0,0,1,313111.71428571426,0.0,0.0,0.0,0.0,0,107667,11.586807697360932,0
20112272,가문의 영광4 - 가문의 수난,103.0,2.0,1.0,코미디,2011-09-07,9.0,2.0,0,0,0,1,0.0,0,1884855.8666666665,2,2591058.0,0.0,0,0.0,0,1,347572.5714285714,0.0,0.0,0.0,0.0,0,2364675,14.676151572637268,0
20112303,코쿠리코 언덕에서,91.0,1.0,0.0,애니메이션,2011-09-29,9.0,3.0,0,0,0,1,0.0,0,0.0,0,0.0,1372966.1538461538,13,0.0,0,0,342619.4285714286,0.0,0.0,0.0,0.0,0,195256,12.182071918531754,0
20112311,머니볼,132.0,1.0,0.0,드라마,2011-11-17,11.0,3.0,0,0,0,0,0.0,0,187995.6,2,187995.6,947669.2121212122,33,0.0,0,1,396270.4285714286,0.0,0.0,0.0,0.0,0,631742,13.356237944856643,0
20112314,비우티풀,148.0,3.0,0.0,드라마,2011-10-13,10.0,3.0,0,0,0,0,0.0,0,78755.0,1,78755.0,256188.25,4,0.0,0,1,313111.71428571426,0.0,0.0,0.0,0.0,0,5845,8.673512945671192,0
20112443,두 개의 문,101.0,2.0,1.0,다큐멘터리,2012-06-21,6.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,370619.14285714284,0.0,0.0,0.0,0.0,0,51350,10.846439689363773,0
20112534,도가니,125.0,3.0,1.0,드라마,2011-09-22,9.0,3.0,0,0,0,0,0.0,0,3313022.5,1,3930263.5,0.0,0,0.0,0,1,271526.0,0.0,0.0,0.0,0.0,0,4650306,15.352443796889592,1
20112542,틴틴 : 유니콘호의 비밀,107.0,0.0,0.0,애니메이션,2011-12-07,12.0,2.0,0,1,0,0,21492.25,4,148289.0,0,239766.0,343021.05555555556,18,0.0,0,1,355409.14285714284,0.0,0.0,0.0,0.0,0,790187,13.580026170815264,0
20112552,투혼,124.0,0.0,1.0,드라마,2011-10-06,10.0,3.0,0,0,0,1,728302.0,1,2958285.6666666665,1,5392383.5,0.0,0,0.0,0,4,522467.14285714284,0.0,0.0,0.0,0.0,0,205439,12.232909299483733,0
20112553,쟈니 잉글리쉬2 : 네버다이,101.0,0.0,0.0,코미디,2011-11-02,11.0,2.0,0,0,0,0,0.0,0,0.0,0,0.0,406349.04761904763,21,0.0,0,0,361918.85714285716,0.0,0.0,0.0,0.0,0,25918,10.16273156947506,0
20112561,원 데이,107.0,2.0,0.0,드라마,2012-12-13,12.0,3.0,0,1,0,1,0.0,0,1243420.9166666667,3,2305736.5,60845.71428571428,7,0.0,0,3,409439.28571428574,0.0,0.0,0.0,0.0,0,224656,12.322330073594427,0
20112589,오직 그대만,105.0,2.0,1.0,멜로/로맨스,2011-10-20,10.0,3.0,0,0,0,0,7450.0,1,2395188.2916666665,3,3318086.0,0.0,0,0.0,0,1,328294.5714285714,0.0,0.0,0.0,0.0,0,1018035,13.833385838925093,0
20112621,셜록홈즈 : 그림자 게임,128.0,2.0,0.0,액션,2011-12-21,12.0,2.0,0,1,0,0,2163155.0,1,1542897.0,3,2210844.3333333335,1024816.1,40,0.0,0,2,515144.5714285714,0.0,0.0,0.0,0.0,0,2199709,14.603836091457946,0
20112622,트리 오브 라이프,137.0,2.0,0.0,드라마,2011-10-27,10.0,3.0,0,0,0,0,0.0,0,225801.5,1,225801.5,392418.0,6,0.0,0,2,378225.85714285716,0.0,0.0,0.0,0.0,0,36772,10.512519159218469,0
20112651,삼총사 3D,110.0,1.0,0.0,액션,2011-10-12,10.0,2.0,0,0,0,0,1186682.0,1,853629.4444444445,2,1821691.0,338093.8125,16,0.0,0,1,313638.4285714286,0.0,0.0,0.0,0.0,0,654502,13.391631447973229,0
20112692,드라이브,100.0,3.0,0.0,액션,2011-11-17,11.0,3.0,0,0,0,0,0.0,0,526758.0,1,818652.0,18446.0,2,0.0,0,1,396270.4285714286,0.0,0.0,0.0,0.0,0,31719,10.364702675748784,0
20112693,파라노말 액티비티 3,82.0,1.0,0.0,공포(호러),2011-10-20,10.0,3.0,0,0,0,0,0.0,0,396281.5,2,396281.5,1288844.0,14,0.0,0,1,328294.5714285714,0.0,0.0,0.0,0.0,0,120236,11.697220074015798,0
20112695,완득이,107.0,1.0,1.0,드라마,2011-10-20,10.0,3.0,0,0,0,0,0.0,0,4680155.777777778,2,6047715.0,0.0,0,3318086.0,1,1,328294.5714285714,0.0,0.0,0.0,0.0,0,5307451,15.484622428712719,1
20112701,무협,112.0,2.0,0.0,액션,2011-11-17,11.0,3.0,0,0,0,0,0.0,0,525841.3333333334,2,1383865.0,588080.8846153846,26,0.0,0,1,396270.4285714286,0.0,0.0,0.0,0.0,0,26556,10.187048645403605,0
20112703,다크 나이트 라이즈,164.0,2.0,0.0,액션,2012-07-19,7.0,3.0,1,0,0,0,2808197.5,4,1176907.7777777778,4,1761370.3333333333,999481.5652173914,46,0.0,0,2,517052.71428571426,0.0,0.0,0.0,0.0,0,6428134,15.676195007485838,1
20112704,인 타임,109.0,1.0,0.0,SF,2011-10-27,10.0,3.0,0,0,0,0,8158.0,1,403041.75,1,502911.0,1476317.2916666667,24,0.0,0,2,378225.85714285716,0.0,0.0,0.0,0.0,0,598217,13.301710514996094,0
20112707,타워 하이스트,105.0,1.0,0.0,액션,2011-11-17,11.0,3.0,0,0,0,0,0.0,0,766279.5,1,1470454.0,389056.7272727273,22,0.0,0,1,396270.4285714286,0.0,0.0,0.0,0.0,0,80009,11.28990690584417,0
20112708,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,97.0,0.0,0.0,애니메이션,2011-12-22,12.0,3.0,0,1,0,0,364764.3333333333,3,4882.0,0,4882.0,1604015.375,16,0.0,0,2,548628.5714285715,0.0,0.0,0.0,0.0,0,254379,12.446584491005476,0
20112709,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,98.0,0.0,0.0,애니메이션,2011-12-22,12.0,3.0,0,1,0,0,364764.3333333333,3,4882.0,0,4882.0,1604015.375,16,0.0,0,2,548628.5714285715,0.0,0.0,0.0,0.0,0,349214,12.763443057351491,0
20112741,스톤,105.0,3.0,0.0,드라마,2011-10-06,10.0,3.0,0,0,0,1,47459.0,1,260558.38888888888,2,698235.5,49405.0,1,0.0,0,4,522467.14285714284,0.0,0.0,0.0,0.0,0,13556,9.51465829807939,0
20112762,티끌모아 로맨스,114.0,2.0,1.0,멜로/로맨스,2011-11-10,11.0,3.0,0,0,0,0,0.0,0,1077261.0,2,2490679.0,0.0,0,0.0,0,0,323675.5714285714,0.0,0.0,0.0,0.0,0,418470,12.944362871409098,0
20112763,헬프,137.0,0.0,0.0,드라마,2011-11-03,11.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,973798.0625,32,0.0,0,0,357997.4285714286,0.0,0.0,0.0,0.0,0,111546,11.622201305729424,0
20112808,말하는 건축가,93.0,0.0,1.0,다큐멘터리,2012-03-08,3.0,3.0,0,0,0,1,655.0,1,0.0,0,0.0,267589.0,3,0.0,0,2,364616.28571428574,0.0,0.0,0.0,0.0,0,21196,9.961614941212737,0
20112821,프렌즈 위드 베네핏,109.0,3.0,0.0,코미디,2011-10-27,10.0,3.0,0,0,0,0,0.0,0,1057977.0,1,1613043.0,1002803.5161290322,31,0.0,0,2,378225.85714285716,0.0,0.0,0.0,0.0,0,74629,11.220297850125434,0
20112822,청원,126.0,1.0,0.0,드라마,2011-11-02,11.0,2.0,0,0,0,0,0.0,0,0.0,0,0.0,173310.0,5,0.0,0,0,361918.85714285716,0.0,0.0,0.0,0.0,0,61813,11.031885155006929,0
20112911,최종병기 활 감독확장판,128.0,3.0,1.0,사극,2011-10-20,10.0,3.0,0,0,0,0,7466681.0,1,6292695.555555556,1,7466681.0,0.0,0,4596924.333333333,3,1,328294.5714285714,0.0,0.0,0.0,0.0,0,6511,8.781401907682376,0
20112934,완벽한 파트너,120.0,3.0,1.0,코미디,2011-11-17,11.0,3.0,0,0,0,0,0.0,0,697442.0,1,1533852.0,0.0,0,0.0,0,1,396270.4285714286,0.0,0.0,0.0,0.0,0,69505,11.149168358761834,0
20112940,훈장과 악동들,92.0,0.0,1.0,다큐멘터리,2011-10-27,10.0,3.0,0,0,0,0,0.0,0,1209851.6666666667,1,2721653.0,0.0,0,0.0,0,2,378225.85714285716,0.0,0.0,0.0,0.0,0,28356,10.252629192258004,0
20112971,스트레스를 부르는 그 이름 직장상사,97.0,3.0,0.0,코미디,2011-11-17,11.0,3.0,0,0,0,0,0.0,0,207424.0,2,305751.0,1049978.564102564,39,0.0,0,1,396270.4285714286,0.0,0.0,0.0,0.0,0,43480,10.680079340050709,0
20112972,아더 크리스마스,97.0,0.0,0.0,애니메이션,2011-11-25,11.0,4.0,0,0,0,0,0.0,0,548785.5833333333,1,924805.6666666666,938377.2352941176,34,0.0,0,0,307986.5714285714,0.0,0.0,0.0,0.0,0,619356,13.336437122090109,0
20112973,퍼펙트 센스,92.0,2.0,0.0,멜로/로맨스,2011-11-24,11.0,3.0,0,0,0,0,0.0,0,86453.2,2,86453.2,31480.5,2,0.0,0,0,310218.14285714284,0.0,0.0,0.0,0.0,0,41459,10.63248438598977,0
20113001,Mr.아이돌,114.0,1.0,1.0,드라마,2011-11-03,11.0,3.0,0,0,0,0,0.0,0,3843867.3333333335,1,5307451.0,0.0,0,438280.6666666667,3,0,357997.4285714286,0.0,0.0,0.0,0.0,0,66108,11.099060173908576,0
20113201,하트 브레이커,104.0,2.0,0.0,코미디,2012-04-19,4.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,150100.57142857142,7,0.0,0,3,323676.4285714286,0.0,0.0,0.0,0.0,0,36639,10.508895818788067,0
20113252,톰보이,81.0,1.0,0.0,드라마,2020-05-14,5.0,3.0,0,0,0,0,155405.0,1,0.0,0,0.0,283255.61904761905,21,0.0,0,4,32423.571428571428,17.72,28.8,1.470214060512196,0.11067314925785308,1,25398,10.142465082152865,0
20113260,퍼펙트 게임,127.0,1.0,1.0,드라마,2011-12-21,12.0,2.0,0,1,0,0,0.0,0,4185619.0,1,6165980.0,0.0,0,3449321.0,4,2,515144.5714285714,0.0,0.0,0.0,0.0,0,1428618,14.172218801348574,0
20113271,프렌즈: 몬스터섬의비밀,88.0,0.0,0.0,애니메이션,2011-12-29,12.0,3.0,0,1,0,0,0.0,0,97270.58333333333,2,281418.75,341611.4285714286,7,0.0,0,0,760135.0,0.0,0.0,0.0,0.0,0,498690,13.11974194444937,0
20113306,50/50,100.0,2.0,0.0,코미디,2011-11-24,11.0,3.0,0,0,0,0,0.0,0,251336.5,1,310975.0,356706.0588235294,17,0.0,0,0,310218.14285714284,0.0,0.0,0.0,0.0,0,110376,11.611657057787395,0
20113307,블리츠,97.0,3.0,0.0,스릴러,2011-12-07,12.0,2.0,0,1,0,0,0.0,0,244795.33333333334,1,244795.33333333334,75292.66666666667,3,0.0,0,1,355409.14285714284,0.0,0.0,0.0,0.0,0,60865,11.016430005512392,0
20113311,앨빈과 슈퍼밴드3,106.0,0.0,0.0,애니메이션,2011-12-15,12.0,3.0,0,1,0,0,2218973.0,1,468057.75,2,584563.0,1441193.28,25,0.0,0,0,360032.5714285714,0.0,0.0,0.0,0.0,0,536791,13.193365961398898,0
20113312,결정적 한방,100.0,2.0,1.0,코미디,2011-12-07,12.0,2.0,0,1,0,0,0.0,0,1466227.2444444445,3,2040385.0,278405.3846153846,13,0.0,0,1,355409.14285714284,0.0,0.0,0.0,0.0,0,56684,10.9452649044517,0
20113381,오싹한 연애,114.0,1.0,1.0,공포(호러),2011-12-01,12.0,3.0,0,1,0,0,0.0,0,2222147.1666666665,4,3117298.0,0.0,0,0.0,0,0,314661.5714285714,0.0,0.0,0.0,0.0,0,3007847,14.916735430860193,1
20113391,나는 공무원이다,101.0,0.0,1.0,코미디,2012-07-12,7.0,3.0,1,0,0,0,0.0,0,1829184.625,1,2426824.0,688442.25,32,0.0,0,1,591240.7142857143,0.0,0.0,0.0,0.0,0,215726,12.281768998396227,0
20113461,007 스카이폴,143.0,2.0,0.0,액션,2012-10-26,10.0,4.0,0,0,0,0,0.0,0,579478.8333333334,3,1203019.5,57759.0,2,0.0,0,2,346181.85714285716,0.0,0.0,0.0,0.0,0,2363508,14.675657937120173,0
20113472,우리는 동물원을 샀다,124.0,0.0,0.0,가족,2012-01-18,1.0,2.0,0,1,0,2,0.0,0,2316461.4166666665,3,4417792.0,1359590.5555555555,27,0.0,0,1,399771.71428571426,0.0,0.0,0.0,0.0,0,270987,12.509829818438625,0
20113486,케빈에 대하여,112.0,3.0,0.0,드라마,2012-07-26,7.0,3.0,1,0,0,0,0.0,0,44753.0,0,44753.0,8483.0,2,0.0,0,0,752370.1428571428,0.0,0.0,0.0,0.0,0,3006,8.008698182988528,0
20113532,미쓰GO,115.0,2.0,1.0,액션,2012-06-21,6.0,3.0,0,0,0,0,0.0,0,2813640.25,3,3117298.0,0.0,0,0.0,0,0,370619.14285714284,0.0,0.0,0.0,0.0,0,592859,13.292713562417063,0
20113533,후궁 : 제왕의 첩,122.0,3.0,1.0,사극,2012-06-06,6.0,2.0,0,0,1,1,0.0,0,2938128.3888888885,3,3742040.0,0.0,0,0.0,0,0,480072.0,0.0,0.0,0.0,0.0,0,2630224,14.78257995182544,0
20113535,부러진 화살,100.0,2.0,1.0,드라마,2012-01-18,1.0,2.0,0,1,0,2,0.0,0,5655291.5,1,7330305.0,598787.5357142857,28,0.0,0,1,399771.71428571426,0.0,0.0,0.0,0.0,0,3442415,15.051684108415781,1
20113553,I AM,116.0,0.0,1.0,다큐멘터리,2012-06-21,6.0,3.0,0,0,0,0,0.0,0,997452.0,0,997452.0,0.0,0,0.0,0,0,370619.14285714284,0.0,0.0,0.0,0.0,0,25256,10.136858624005773,0
20113554,내 아내의 모든 것,121.0,2.0,1.0,코미디,2012-05-17,5.0,3.0,0,0,0,0,312710.0,1,2223612.347222222,4,2389303.6666666665,0.0,0,691002.5,2,2,450604.0,0.0,0.0,0.0,0.0,0,4595036,15.34048736597019,1
20113556,"봄, 눈",109.0,0.0,1.0,드라마,2012-04-26,4.0,3.0,0,0,0,0,329674.0,1,4649278.333333333,1,7466681.0,710088.8064516129,31,0.0,0,1,308351.28571428574,0.0,0.0,0.0,0.0,0,17399,9.764225485202621,0
20113557,범죄와의 전쟁: 나쁜놈들 전성시대,133.0,3.0,1.0,범죄,2012-02-02,2.0,3.0,0,0,0,0,0.0,0,4347024.8,2,7466681.0,0.0,0,407503.0,1,0,519603.14285714284,0.0,0.0,0.0,0.0,0,4717541,15.366798459205878,1
20113636,네버엔딩 스토리,114.0,2.0,1.0,코미디,2012-01-18,1.0,2.0,0,1,0,2,0.0,0,3991492.8333333335,1,7466681.0,0.0,0,463669.0,1,1,399771.71428571426,0.0,0.0,0.0,0.0,0,279220,12.53975886194157,0
20113643,파파,116.0,1.0,1.0,가족,2012-02-01,2.0,2.0,0,0,0,0,0.0,0,965991.6111111111,2,1767226.5,0.0,0,3007847.0,1,0,561365.8571428572,0.0,0.0,0.0,0.0,0,575256,13.262572176445913,0
20113652,다크아워,89.0,1.0,0.0,SF,2012-01-05,1.0,3.0,0,1,0,0,0.0,0,0.0,0,0.0,1406408.576923077,26,0.0,0,0,607728.5714285715,0.0,0.0,0.0,0.0,0,142322,11.865854401375563,0
20113653,잃어버린 세계를 찾아서 2: 신비의 섬,94.0,0.0,0.0,액션,2012-01-19,1.0,3.0,0,1,0,2,99424.0,1,941219.5,2,1864683.0,1053472.024390244,41,0.0,0,1,401695.0,0.0,0.0,0.0,0.0,0,1141672,13.948005288440221,0
20113671,원더풀 라디오,120.0,2.0,1.0,드라마,2012-01-05,1.0,3.0,0,1,0,0,67271.0,1,3106073.2916666665,3,3852569.5,0.0,0,0.0,0,0,607728.5714285715,0.0,0.0,0.0,0.0,0,956933,13.77148970253962,0
20113743,댄싱퀸,124.0,1.0,1.0,코미디,2012-01-18,1.0,2.0,0,1,0,2,0.0,0,3564558.592592593,3,6047715.0,0.0,0,2262034.5,4,1,399771.71428571426,0.0,0.0,0.0,0.0,0,4053696,15.215139862204289,1
20113745,스노우 화이트 앤 더 헌츠맨,127.0,1.0,0.0,액션,2012-05-30,5.0,2.0,0,0,0,2,0.0,0,1908449.2222222222,2,4390437.0,421419.962962963,27,0.0,0,1,597281.5714285715,0.0,0.0,0.0,0.0,0,623023,13.342340320302066,0
20113811,코알라 키드 : 영웅의 탄생,85.0,0.0,1.0,애니메이션,2012-01-12,1.0,3.0,0,1,0,0,0.0,0,2721653.0,0,2721653.0,0.0,0,0.0,0,1,389055.71428571426,0.0,0.0,0.0,0.0,0,165619,12.017451286587692,0
20113821,더 레이븐,110.0,3.0,0.0,스릴러,2012-07-05,7.0,3.0,1,0,0,0,438704.0,1,2832218.0,0,2832218.0,367106.4137931034,29,0.0,0,4,458769.28571428574,0.0,0.0,0.0,0.0,0,123046,11.7203216751888,0
20113862,장화신은 고양이,90.0,0.0,0.0,애니메이션,2012-01-12,1.0,3.0,0,1,0,0,633173.0,1,1130628.3333333333,1,2218973.0,1459324.388888889,18,0.0,0,1,389055.71428571426,0.0,0.0,0.0,0.0,0,2044499,14.530663818786834,0
20113881,하이힐을 신고 달리는 여자,90.0,2.0,0.0,코미디,2012-02-02,2.0,3.0,0,0,0,0,0.0,0,624301.25,1,997216.0,206119.6,5,0.0,0,0,519603.14285714284,0.0,0.0,0.0,0.0,0,56315,10.938733965582419,0
20113883,초한지 - 천하대전,137.0,1.0,0.0,액션,2012-01-11,1.0,2.0,0,1,0,0,0.0,0,98177.33333333333,1,131954.0,34806.666666666664,3,0.0,0,1,392877.4285714286,0.0,0.0,0.0,0.0,0,85107,11.351676317193608,0
20113885,맨 인 블랙 3,106.0,1.0,0.0,액션,2012-05-24,5.0,3.0,0,0,0,1,0.0,0,382313.3333333333,1,633173.0,1009271.6097560975,41,0.0,0,3,443648.4285714286,0.0,0.0,0.0,0.0,0,3377997,15.032793784283395,1
20113886,회사원,96.0,3.0,1.0,액션,2012-10-11,10.0,3.0,0,0,0,0,0.0,0,4129621.6666666665,1,4650306.0,0.0,0,0.0,0,3,384317.4285714286,0.0,0.0,0.0,0.0,0,1106210,13.916451220445543,0
20113887,점쟁이들,119.0,2.0,1.0,코미디,2012-10-03,10.0,2.0,0,0,1,2,1772968.0,2,5076741.111111111,1,7466681.0,0.0,0,2310284.8571428573,7,0,909479.5714285715,0.0,0.0,0.0,0.0,0,949263,13.763442226470938,0
20113889,로렉스,86.0,0.0,0.0,애니메이션,2012-05-03,5.0,3.0,0,0,0,0,997452.0,1,53803.0,0,53803.0,426456.46153846156,26,0.0,0,1,564292.7142857143,0.0,0.0,0.0,0.0,0,290471,12.579262465086549,0
20113890,고스트 라이더 : 복수의 화신,95.0,2.0,0.0,액션,2012-02-16,2.0,3.0,0,0,0,0,0.0,0,310702.4,2,310702.4,385723.75,20,0.0,0,2,437740.28571428574,0.0,0.0,0.0,0.0,0,95718,11.469172094830254,0
20113911,해피 피트 2,100.0,0.0,0.0,애니메이션,2012-02-02,2.0,3.0,0,0,0,0,0.0,0,273414.373015873,5,335179.5,1055572.0238095238,42,0.0,0,0,519603.14285714284,0.0,0.0,0.0,0.0,0,170814,12.04833637849453,0
20113912,철의 여인,105.0,1.0,0.0,드라마,2012-02-23,2.0,3.0,0,0,0,1,0.0,0,418593.5,1,619356.0,181152.16666666666,6,0.0,0,0,413826.28571428574,0.0,0.0,0.0,0.0,0,122937,11.719435442230415,0
20113916,러브픽션,121.0,2.0,1.0,멜로/로맨스,2012-02-29,2.0,2.0,0,0,0,1,0.0,0,4604684.666666667,1,6092111.0,0.0,0,4650306.0,1,2,344305.85714285716,0.0,0.0,0.0,0.0,0,1722046,14.35902425744171,0
20113917,파라노만,93.0,1.0,0.0,애니메이션,2013-02-07,2.0,3.0,0,0,0,1,0.0,0,47459.0,0,47459.0,568450.1764705882,34,0.0,0,1,797548.0,0.0,0.0,0.0,0.0,0,8008,8.988321188323683,0
20113918,아티스트,100.0,1.0,0.0,멜로/로맨스,2012-02-16,2.0,3.0,0,0,0,0,0.0,0,77637.0,0,77637.0,93128.25,4,0.0,0,2,437740.28571428574,0.0,0.0,0.0,0.0,0,110783,11.61533763853588,0
20113920,토르: 마법망치의 전설,83.0,0.0,0.0,애니메이션,2012-02-09,2.0,3.0,0,0,0,0,0.0,0,157651.0,0,205439.0,366556.1052631579,19,0.0,0,3,515113.5714285714,0.0,0.0,0.0,0.0,0,749909,13.527708478311917,0
20113951,페이스메이커,124.0,1.0,1.0,드라마,2012-01-18,1.0,2.0,0,1,0,2,0.0,0,2867372.5,2,3281118.5,0.0,0,0.0,0,1,399771.71428571426,0.0,0.0,0.0,0.0,0,455573,13.029313441323586,0
20113972,지.아이.조 2,110.0,2.0,0.0,액션,2013-03-28,3.0,3.0,0,0,0,0,646612.0,1,2849919.3888888895,3,7052052.5,939823.9736842106,38,0.0,0,3,362730.5714285714,0.0,0.0,0.0,0.0,0,1852372,14.431978077796911,0
20113975,우먼 인 블랙,95.0,2.0,0.0,드라마,2012-02-16,2.0,3.0,0,0,0,0,0.0,0,2475366.125,2,2475366.125,47381.75,4,0.0,0,2,437740.28571428574,0.0,0.0,0.0,0.0,0,91052,11.41919703354211,0
20113982,레전드 오브 래빗,89.0,0.0,0.0,애니메이션,2012-02-22,2.0,2.0,0,0,0,0,0.0,0,306036.0,2,324873.0,262568.14285714284,14,0.0,0,0,412795.71428571426,0.0,0.0,0.0,0.0,0,74794,11.22250631680856,0
20116037,달빛 길어올리기,118.0,2.0,1.0,드라마,2011-03-17,3.0,3.0,0,0,0,0,0.0,0,2257813.527777778,3,3120526.3333333335,0.0,0,0.0,0,3,260846.0,0.0,0.0,0.0,0.0,0,38173,10.549909934589838,0
20119137,가필드 펫 포스 3D,73.0,0.0,0.0,애니메이션,2011-01-27,1.0,3.0,0,1,0,2,0.0,0,366114.6666666667,1,366114.6666666667,392838.0,6,0.0,0,1,276555.71428571426,0.0,0.0,0.0,0.0,0,27331,10.215813455900669,0
20119155,아프리카 마법여행,93.0,0.0,0.0,어드벤처,2011-01-20,1.0,3.0,0,1,0,0,0.0,0,0.0,0,0.0,306263.8461538461,13,0.0,0,1,298746.71428571426,0.0,0.0,0.0,0.0,0,45237,10.719692720587927,0
20119277,상하이,103.0,2.0,0.0,드라마,2011-01-27,1.0,3.0,0,1,0,2,0.0,0,2879623.0,0,5395350.0,631073.3529411765,17,0.0,0,1,276555.71428571426,0.0,0.0,0.0,0.0,0,269086,12.502790026369327,0
20119337,그대를 사랑합니다,118.0,2.0,1.0,드라마,2011-02-17,2.0,3.0,0,0,0,0,0.0,0,4004243.0555555555,2,6047715.0,610962.9444444445,18,0.0,0,3,350517.28571428574,0.0,0.0,0.0,0.0,0,1640328,14.310407389437032,0
20119341,아이들...,132.0,2.0,1.0,범죄,2011-02-17,2.0,3.0,0,0,0,0,0.0,0,5119827.5,2,6047715.0,0.0,0,970837.0,1,3,350517.28571428574,0.0,0.0,0.0,0.0,0,1858157,14.435096232415342,0
20119358,127시간,93.0,2.0,0.0,드라마,2011-02-17,2.0,3.0,0,0,0,0,1118134.0,1,483027.0,1,483027.0,1571944.5882352942,17,0.0,0,3,350517.28571428574,0.0,0.0,0.0,0.0,0,160424,11.985581822618716,0
20119418,생텀,108.0,2.0,0.0,어드벤처,2011-02-10,2.0,3.0,0,0,0,2,0.0,0,0.0,0,0.0,310304.9166666667,12,0.0,0,3,594135.0,0.0,0.0,0.0,0.0,0,463424,13.04639983859729,0
20119419,웨이 백,133.0,1.0,0.0,드라마,2011-03-17,3.0,3.0,0,0,0,0,44211.0,2,317120.0,1,453536.0,548719.6,5,0.0,0,3,260846.0,0.0,0.0,0.0,0.0,0,79082,11.278253212832063,0
20119420,아이 엠 넘버 포,103.0,1.0,0.0,액션,2011-02-24,2.0,3.0,0,0,0,1,0.0,0,138806.0,0,138806.0,900760.0869565217,23,0.0,0,1,440842.14285714284,0.0,0.0,0.0,0.0,0,653477,13.39006414659833,0
20119427,메카닉,92.0,3.0,0.0,드라마,2011-02-24,2.0,3.0,0,0,0,1,0.0,0,384495.0,0,384495.0,76111.0,1,0.0,0,1,440842.14285714284,0.0,0.0,0.0,0.0,0,187045,12.139109854891128,0
